service_id,date,exception_type
"3441_345445","20220323","1"
"3441_345445","20220324","1"
"3441_345445","20220325","1"
"3441_345445","20220326","1"
"3441_345445","20220328","1"
"3441_345445","20220329","1"
"3441_345445","20220330","1"
"3441_345445","20220331","1"
"3441_345446","20220301","1"
"3441_345446","20220304","1"
"3441_345446","20220308","1"
"3441_345446","20220311","1"
"3441_345446","20220315","1"
"3441_345446","20220318","1"
"3441_345446","20220322","1"
"3441_345446","20220325","1"
"3441_345446","20220329","1"
"3441_345447","20220228","1"
"3441_345447","20220301","1"
"3441_345447","20220302","1"
"3441_345447","20220303","1"
"3441_345447","20220304","1"
"3441_345447","20220305","1"
"3441_345447","20220307","1"
"3441_345447","20220308","1"
"3441_345447","20220309","1"
"3441_345447","20220310","1"
"3441_345447","20220311","1"
"3441_345447","20220312","1"
"3441_345447","20220314","1"
"3441_345447","20220315","1"
"3441_345447","20220316","1"
"3441_345447","20220317","1"
"3441_345447","20220318","1"
"3441_345447","20220319","1"
"3441_345447","20220321","1"
"3441_345447","20220322","1"
"3441_345447","20220323","1"
"3441_345447","20220324","1"
"3441_345447","20220325","1"
"3441_345447","20220326","1"
"3441_345447","20220328","1"
"3441_345447","20220329","1"
"3441_345447","20220330","1"
"3441_345447","20220331","1"
"3441_345448","20220228","1"
"3441_345448","20220301","1"
"3441_345448","20220302","1"
"3441_345448","20220303","1"
"3441_345448","20220304","1"
"3441_345448","20220307","1"
"3441_345448","20220308","1"
"3441_345448","20220309","1"
"3441_345448","20220310","1"
"3441_345448","20220311","1"
"3441_345448","20220314","1"
"3441_345448","20220315","1"
"3441_345448","20220316","1"
"3441_345448","20220317","1"
"3441_345448","20220318","1"
"3441_345448","20220321","1"
"3441_345448","20220322","1"
"3441_345448","20220323","1"
"3441_345448","20220324","1"
"3441_345448","20220325","1"
"3441_345448","20220328","1"
"3441_345448","20220329","1"
"3441_345448","20220330","1"
"3441_345448","20220331","1"
"3441_345449","20220228","1"
"3441_345449","20220301","1"
"3441_345449","20220302","1"
"3441_345449","20220303","1"
"3441_345449","20220304","1"
"3441_345449","20220305","1"
"3441_345449","20220307","1"
"3441_345449","20220308","1"
"3441_345449","20220309","1"
"3441_345449","20220310","1"
"3441_345449","20220311","1"
"3441_345449","20220312","1"
"3441_345449","20220314","1"
"3441_345449","20220315","1"
"3441_345449","20220316","1"
"3441_345449","20220317","1"
"3441_345449","20220318","1"
"3441_345449","20220319","1"
"3441_345449","20220321","1"
"3441_345449","20220322","1"
"3441_345449","20220323","1"
"3441_345449","20220324","1"
"3441_345449","20220325","1"
"3441_345449","20220326","1"
"3441_345449","20220328","1"
"3441_345449","20220329","1"
"3441_345449","20220330","1"
"3441_345449","20220331","1"
"3441_345450","20220228","1"
"3441_345450","20220301","1"
"3441_345450","20220302","1"
"3441_345450","20220303","1"
"3441_345450","20220304","1"
"3441_345450","20220305","1"
"3441_345450","20220307","1"
"3441_345450","20220308","1"
"3441_345450","20220309","1"
"3441_345450","20220310","1"
"3441_345450","20220311","1"
"3441_345450","20220312","1"
"3441_345450","20220314","1"
"3441_345450","20220315","1"
"3441_345450","20220316","1"
"3441_345450","20220317","1"
"3441_345450","20220318","1"
"3441_345450","20220319","1"
"3441_345450","20220321","1"
"3441_345450","20220322","1"
"3441_345450","20220323","1"
"3441_345450","20220324","1"
"3441_345450","20220325","1"
"3441_345450","20220326","1"
"3441_345450","20220328","1"
"3441_345450","20220329","1"
"3441_345450","20220330","1"
"3441_345450","20220331","1"
"3441_345451","20220228","1"
"3441_345451","20220301","1"
"3441_345451","20220302","1"
"3441_345451","20220303","1"
"3441_345451","20220304","1"
"3441_345451","20220307","1"
"3441_345451","20220308","1"
"3441_345451","20220309","1"
"3441_345451","20220310","1"
"3441_345451","20220311","1"
"3441_345451","20220314","1"
"3441_345451","20220315","1"
"3441_345451","20220316","1"
"3441_345451","20220317","1"
"3441_345451","20220318","1"
"3441_345451","20220321","1"
"3441_345451","20220322","1"
"3441_345451","20220323","1"
"3441_345451","20220324","1"
"3441_345451","20220325","1"
"3441_345451","20220328","1"
"3441_345451","20220329","1"
"3441_345451","20220330","1"
"3441_345451","20220331","1"
"3441_345452","20220228","1"
"3441_345452","20220301","1"
"3441_345452","20220302","1"
"3441_345452","20220303","1"
"3441_345452","20220304","1"
"3441_345452","20220305","1"
"3441_345452","20220307","1"
"3441_345452","20220308","1"
"3441_345452","20220309","1"
"3441_345452","20220310","1"
"3441_345452","20220311","1"
"3441_345452","20220312","1"
"3441_345452","20220314","1"
"3441_345452","20220315","1"
"3441_345452","20220316","1"
"3441_345452","20220317","1"
"3441_345452","20220318","1"
"3441_345452","20220319","1"
"3441_345452","20220321","1"
"3441_345452","20220322","1"
"3441_345452","20220323","1"
"3441_345452","20220324","1"
"3441_345452","20220325","1"
"3441_345452","20220326","1"
"3441_345452","20220328","1"
"3441_345452","20220329","1"
"3441_345452","20220330","1"
"3441_345452","20220331","1"
"3441_345453","20220228","1"
"3441_345453","20220301","1"
"3441_345453","20220302","1"
"3441_345453","20220303","1"
"3441_345453","20220304","1"
"3441_345453","20220305","1"
"3441_345453","20220307","1"
"3441_345453","20220308","1"
"3441_345453","20220309","1"
"3441_345453","20220310","1"
"3441_345453","20220311","1"
"3441_345453","20220312","1"
"3441_345453","20220314","1"
"3441_345453","20220315","1"
"3441_345453","20220316","1"
"3441_345453","20220317","1"
"3441_345453","20220318","1"
"3441_345453","20220319","1"
"3441_345453","20220321","1"
"3441_345453","20220322","1"
"3441_345453","20220323","1"
"3441_345453","20220324","1"
"3441_345453","20220325","1"
"3441_345453","20220326","1"
"3441_345453","20220328","1"
"3441_345453","20220329","1"
"3441_345453","20220330","1"
"3441_345453","20220331","1"
"3441_345454","20220228","1"
"3441_345454","20220301","1"
"3441_345454","20220302","1"
"3441_345454","20220303","1"
"3441_345454","20220304","1"
"3441_345454","20220307","1"
"3441_345454","20220308","1"
"3441_345454","20220309","1"
"3441_345454","20220310","1"
"3441_345454","20220311","1"
"3441_345454","20220314","1"
"3441_345454","20220315","1"
"3441_345454","20220316","1"
"3441_345454","20220317","1"
"3441_345454","20220318","1"
"3441_345454","20220321","1"
"3441_345454","20220322","1"
"3441_345454","20220323","1"
"3441_345454","20220324","1"
"3441_345454","20220325","1"
"3441_345454","20220328","1"
"3441_345454","20220329","1"
"3441_345454","20220330","1"
"3441_345454","20220331","1"
"3441_345455","20220305","1"
"3441_345455","20220312","1"
"3441_345455","20220319","1"
"3441_345455","20220326","1"
"3441_345456","20220228","1"
"3441_345456","20220303","1"
"3441_345456","20220307","1"
"3441_345456","20220310","1"
"3441_345456","20220314","1"
"3441_345456","20220317","1"
"3441_345456","20220321","1"
"3441_345456","20220324","1"
"3441_345456","20220328","1"
"3441_345456","20220331","1"
"3441_345457","20220228","1"
"3441_345457","20220301","1"
"3441_345457","20220302","1"
"3441_345457","20220303","1"
"3441_345457","20220304","1"
"3441_345457","20220305","1"
"3441_345457","20220307","1"
"3441_345457","20220308","1"
"3441_345457","20220309","1"
"3441_345457","20220310","1"
"3441_345457","20220311","1"
"3441_345457","20220312","1"
"3441_345457","20220314","1"
"3441_345457","20220315","1"
"3441_345457","20220316","1"
"3441_345457","20220317","1"
"3441_345457","20220318","1"
"3441_345457","20220319","1"
"3441_345457","20220321","1"
"3441_345457","20220322","1"
"3441_345457","20220323","1"
"3441_345457","20220324","1"
"3441_345457","20220325","1"
"3441_345457","20220326","1"
"3441_345457","20220328","1"
"3441_345457","20220329","1"
"3441_345457","20220330","1"
"3441_345457","20220331","1"
"3441_345458","20220228","1"
"3441_345458","20220301","1"
"3441_345458","20220302","1"
"3441_345458","20220303","1"
"3441_345458","20220304","1"
"3441_345458","20220307","1"
"3441_345458","20220308","1"
"3441_345458","20220309","1"
"3441_345458","20220310","1"
"3441_345458","20220311","1"
"3441_345458","20220314","1"
"3441_345458","20220315","1"
"3441_345458","20220316","1"
"3441_345458","20220317","1"
"3441_345458","20220318","1"
"3441_345458","20220321","1"
"3441_345458","20220322","1"
"3441_345458","20220323","1"
"3441_345458","20220324","1"
"3441_345458","20220325","1"
"3441_345458","20220328","1"
"3441_345458","20220329","1"
"3441_345458","20220330","1"
"3441_345458","20220331","1"
"3441_345459","20220305","1"
"3441_345459","20220312","1"
"3441_345459","20220319","1"
"3441_345459","20220326","1"
"3441_345460","20220301","1"
"3441_345460","20220303","1"
"3441_345460","20220304","1"
"3441_345460","20220308","1"
"3441_345460","20220310","1"
"3441_345460","20220311","1"
"3441_345460","20220315","1"
"3441_345460","20220317","1"
"3441_345460","20220318","1"
"3441_345460","20220322","1"
"3441_345460","20220324","1"
"3441_345460","20220325","1"
"3441_345460","20220329","1"
"3441_345460","20220331","1"
"3441_345461","20220301","1"
"3441_345461","20220303","1"
"3441_345461","20220308","1"
"3441_345461","20220310","1"
"3441_345461","20220315","1"
"3441_345461","20220317","1"
"3441_345461","20220322","1"
"3441_345461","20220324","1"
"3441_345461","20220329","1"
"3441_345461","20220331","1"
"3441_345462","20220228","1"
"3441_345462","20220302","1"
"3441_345462","20220307","1"
"3441_345462","20220309","1"
"3441_345462","20220314","1"
"3441_345462","20220316","1"
"3441_345462","20220321","1"
"3441_345462","20220323","1"
"3441_345462","20220328","1"
"3441_345462","20220330","1"
"3441_345463","20220228","1"
"3441_345463","20220301","1"
"3441_345463","20220302","1"
"3441_345463","20220303","1"
"3441_345463","20220304","1"
"3441_345463","20220305","1"
"3441_345463","20220307","1"
"3441_345463","20220308","1"
"3441_345463","20220309","1"
"3441_345463","20220310","1"
"3441_345463","20220311","1"
"3441_345463","20220312","1"
"3441_345463","20220314","1"
"3441_345463","20220315","1"
"3441_345463","20220316","1"
"3441_345463","20220317","1"
"3441_345463","20220318","1"
"3441_345463","20220319","1"
"3441_345463","20220321","1"
"3441_345463","20220322","1"
"3441_345463","20220323","1"
"3441_345463","20220324","1"
"3441_345463","20220325","1"
"3441_345463","20220326","1"
"3441_345463","20220328","1"
"3441_345463","20220329","1"
"3441_345463","20220330","1"
"3441_345463","20220331","1"
"3441_345464","20220228","1"
"3441_345464","20220301","1"
"3441_345464","20220302","1"
"3441_345464","20220303","1"
"3441_345464","20220304","1"
"3441_345464","20220307","1"
"3441_345464","20220308","1"
"3441_345464","20220309","1"
"3441_345464","20220310","1"
"3441_345464","20220311","1"
"3441_345464","20220314","1"
"3441_345464","20220315","1"
"3441_345464","20220316","1"
"3441_345464","20220317","1"
"3441_345464","20220318","1"
"3441_345464","20220321","1"
"3441_345464","20220322","1"
"3441_345464","20220323","1"
"3441_345464","20220324","1"
"3441_345464","20220325","1"
"3441_345464","20220328","1"
"3441_345464","20220329","1"
"3441_345464","20220330","1"
"3441_345464","20220331","1"
"3441_345465","20220228","1"
"3441_345465","20220303","1"
"3441_345465","20220307","1"
"3441_345465","20220310","1"
"3441_345465","20220314","1"
"3441_345465","20220317","1"
"3441_345465","20220321","1"
"3441_345465","20220324","1"
"3441_345465","20220328","1"
"3441_345465","20220331","1"
"3441_345466","20220228","1"
"3441_345466","20220301","1"
"3441_345466","20220302","1"
"3441_345466","20220303","1"
"3441_345466","20220304","1"
"3441_345466","20220305","1"
"3441_345466","20220307","1"
"3441_345466","20220308","1"
"3441_345466","20220309","1"
"3441_345466","20220310","1"
"3441_345466","20220311","1"
"3441_345466","20220312","1"
"3441_345466","20220314","1"
"3441_345466","20220315","1"
"3441_345466","20220316","1"
"3441_345466","20220317","1"
"3441_345466","20220318","1"
"3441_345466","20220319","1"
"3441_345466","20220321","1"
"3441_345466","20220322","1"
"3441_345466","20220323","1"
"3441_345466","20220324","1"
"3441_345466","20220325","1"
"3441_345466","20220326","1"
"3441_345466","20220328","1"
"3441_345466","20220329","1"
"3441_345466","20220330","1"
"3441_345466","20220331","1"
"3441_345467","20220302","1"
"3441_345467","20220309","1"
"3441_345467","20220316","1"
"3441_345467","20220323","1"
"3441_345467","20220330","1"
"3441_345468","20220228","1"
"3441_345468","20220301","1"
"3441_345468","20220302","1"
"3441_345468","20220303","1"
"3441_345468","20220304","1"
"3441_345468","20220307","1"
"3441_345468","20220308","1"
"3441_345468","20220309","1"
"3441_345468","20220310","1"
"3441_345468","20220311","1"
"3441_345468","20220314","1"
"3441_345468","20220315","1"
"3441_345468","20220316","1"
"3441_345468","20220317","1"
"3441_345468","20220318","1"
"3441_345468","20220321","1"
"3441_345468","20220322","1"
"3441_345468","20220323","1"
"3441_345468","20220324","1"
"3441_345468","20220325","1"
"3441_345468","20220328","1"
"3441_345468","20220329","1"
"3441_345468","20220330","1"
"3441_345468","20220331","1"
"3441_345469","20220228","1"
"3441_345469","20220302","1"
"3441_345469","20220307","1"
"3441_345469","20220309","1"
"3441_345469","20220314","1"
"3441_345469","20220316","1"
"3441_345469","20220321","1"
"3441_345469","20220323","1"
"3441_345469","20220328","1"
"3441_345469","20220330","1"
"3441_345470","20220228","1"
"3441_345470","20220301","1"
"3441_345470","20220302","1"
"3441_345470","20220303","1"
"3441_345470","20220304","1"
"3441_345470","20220305","1"
"3441_345470","20220307","1"
"3441_345470","20220308","1"
"3441_345470","20220309","1"
"3441_345470","20220310","1"
"3441_345470","20220311","1"
"3441_345470","20220312","1"
"3441_345470","20220314","1"
"3441_345470","20220315","1"
"3441_345470","20220316","1"
"3441_345470","20220317","1"
"3441_345470","20220318","1"
"3441_345470","20220319","1"
"3441_345470","20220321","1"
"3441_345470","20220322","1"
"3441_345470","20220323","1"
"3441_345470","20220324","1"
"3441_345470","20220325","1"
"3441_345470","20220326","1"
"3441_345470","20220328","1"
"3441_345470","20220329","1"
"3441_345470","20220330","1"
"3441_345470","20220331","1"
"3441_345471","20220228","1"
"3441_345471","20220301","1"
"3441_345471","20220302","1"
"3441_345471","20220303","1"
"3441_345471","20220304","1"
"3441_345471","20220307","1"
"3441_345471","20220308","1"
"3441_345471","20220309","1"
"3441_345471","20220310","1"
"3441_345471","20220311","1"
"3441_345471","20220314","1"
"3441_345471","20220315","1"
"3441_345471","20220316","1"
"3441_345471","20220317","1"
"3441_345471","20220318","1"
"3441_345471","20220321","1"
"3441_345471","20220322","1"
"3441_345471","20220323","1"
"3441_345471","20220324","1"
"3441_345471","20220325","1"
"3441_345471","20220328","1"
"3441_345471","20220329","1"
"3441_345471","20220330","1"
"3441_345471","20220331","1"
"3441_345472","20220305","1"
"3441_345472","20220312","1"
"3441_345472","20220319","1"
"3441_345472","20220326","1"
"3441_345473","20220228","1"
"3441_345473","20220303","1"
"3441_345473","20220307","1"
"3441_345473","20220310","1"
"3441_345473","20220314","1"
"3441_345473","20220317","1"
"3441_345473","20220321","1"
"3441_345473","20220324","1"
"3441_345473","20220328","1"
"3441_345473","20220331","1"
"3441_345474","20220301","1"
"3441_345474","20220302","1"
"3441_345474","20220304","1"
"3441_345474","20220305","1"
"3441_345474","20220308","1"
"3441_345474","20220309","1"
"3441_345474","20220311","1"
"3441_345474","20220312","1"
"3441_345474","20220315","1"
"3441_345474","20220316","1"
"3441_345474","20220318","1"
"3441_345474","20220319","1"
"3441_345474","20220322","1"
"3441_345474","20220323","1"
"3441_345474","20220325","1"
"3441_345474","20220326","1"
"3441_345474","20220329","1"
"3441_345474","20220330","1"
"3441_345475","20220228","1"
"3441_345475","20220301","1"
"3441_345475","20220302","1"
"3441_345475","20220303","1"
"3441_345475","20220304","1"
"3441_345475","20220305","1"
"3441_345475","20220307","1"
"3441_345475","20220308","1"
"3441_345475","20220309","1"
"3441_345475","20220310","1"
"3441_345475","20220311","1"
"3441_345475","20220312","1"
"3441_345475","20220314","1"
"3441_345475","20220315","1"
"3441_345475","20220316","1"
"3441_345475","20220317","1"
"3441_345475","20220318","1"
"3441_345475","20220319","1"
"3441_345475","20220321","1"
"3441_345475","20220322","1"
"3441_345475","20220323","1"
"3441_345475","20220324","1"
"3441_345475","20220325","1"
"3441_345475","20220326","1"
"3441_345475","20220328","1"
"3441_345475","20220329","1"
"3441_345475","20220330","1"
"3441_345475","20220331","1"
"3441_345476","20220228","1"
"3441_345476","20220301","1"
"3441_345476","20220302","1"
"3441_345476","20220303","1"
"3441_345476","20220304","1"
"3441_345476","20220307","1"
"3441_345476","20220308","1"
"3441_345476","20220309","1"
"3441_345476","20220310","1"
"3441_345476","20220311","1"
"3441_345476","20220314","1"
"3441_345476","20220315","1"
"3441_345476","20220316","1"
"3441_345476","20220317","1"
"3441_345476","20220318","1"
"3441_345476","20220321","1"
"3441_345476","20220322","1"
"3441_345476","20220323","1"
"3441_345476","20220324","1"
"3441_345476","20220325","1"
"3441_345476","20220328","1"
"3441_345476","20220329","1"
"3441_345476","20220330","1"
"3441_345476","20220331","1"
"3441_345477","20220228","1"
"3441_345477","20220301","1"
"3441_345477","20220302","1"
"3441_345477","20220303","1"
"3441_345477","20220304","1"
"3441_345477","20220305","1"
"3441_345477","20220307","1"
"3441_345477","20220308","1"
"3441_345477","20220309","1"
"3441_345477","20220310","1"
"3441_345477","20220311","1"
"3441_345477","20220312","1"
"3441_345477","20220314","1"
"3441_345477","20220315","1"
"3441_345477","20220316","1"
"3441_345477","20220317","1"
"3441_345477","20220318","1"
"3441_345477","20220319","1"
"3441_345477","20220321","1"
"3441_345477","20220322","1"
"3441_345477","20220323","1"
"3441_345477","20220324","1"
"3441_345477","20220325","1"
"3441_345477","20220326","1"
"3441_345477","20220328","1"
"3441_345477","20220329","1"
"3441_345477","20220330","1"
"3441_345477","20220331","1"
"3441_345478","20220228","1"
"3441_345478","20220301","1"
"3441_345478","20220302","1"
"3441_345478","20220303","1"
"3441_345478","20220304","1"
"3441_345478","20220307","1"
"3441_345478","20220308","1"
"3441_345478","20220309","1"
"3441_345478","20220310","1"
"3441_345478","20220311","1"
"3441_345478","20220314","1"
"3441_345478","20220315","1"
"3441_345478","20220316","1"
"3441_345478","20220317","1"
"3441_345478","20220318","1"
"3441_345478","20220321","1"
"3441_345478","20220322","1"
"3441_345478","20220323","1"
"3441_345478","20220324","1"
"3441_345478","20220325","1"
"3441_345478","20220328","1"
"3441_345478","20220329","1"
"3441_345478","20220330","1"
"3441_345478","20220331","1"
"3441_345479","20220305","1"
"3441_345479","20220312","1"
"3441_345479","20220319","1"
"3441_345479","20220326","1"
"3441_345480","20220301","1"
"3441_345480","20220303","1"
"3441_345480","20220304","1"
"3441_345480","20220308","1"
"3441_345480","20220310","1"
"3441_345480","20220311","1"
"3441_345480","20220315","1"
"3441_345480","20220317","1"
"3441_345480","20220318","1"
"3441_345480","20220322","1"
"3441_345480","20220324","1"
"3441_345480","20220325","1"
"3441_345480","20220329","1"
"3441_345480","20220331","1"
"3441_345481","20220228","1"
"3441_345481","20220302","1"
"3441_345481","20220307","1"
"3441_345481","20220309","1"
"3441_345481","20220314","1"
"3441_345481","20220316","1"
"3441_345481","20220321","1"
"3441_345481","20220323","1"
"3441_345481","20220328","1"
"3441_345481","20220330","1"
"3441_345482","20220228","1"
"3441_345482","20220301","1"
"3441_345482","20220302","1"
"3441_345482","20220303","1"
"3441_345482","20220304","1"
"3441_345482","20220305","1"
"3441_345482","20220307","1"
"3441_345482","20220308","1"
"3441_345482","20220309","1"
"3441_345482","20220310","1"
"3441_345482","20220311","1"
"3441_345482","20220312","1"
"3441_345482","20220314","1"
"3441_345482","20220315","1"
"3441_345482","20220316","1"
"3441_345482","20220317","1"
"3441_345482","20220318","1"
"3441_345482","20220319","1"
"3441_345482","20220321","1"
"3441_345482","20220322","1"
"3441_345482","20220323","1"
"3441_345482","20220324","1"
"3441_345482","20220325","1"
"3441_345482","20220326","1"
"3441_345482","20220328","1"
"3441_345482","20220329","1"
"3441_345482","20220330","1"
"3441_345482","20220331","1"
"3441_345483","20220228","1"
"3441_345483","20220301","1"
"3441_345483","20220302","1"
"3441_345483","20220303","1"
"3441_345483","20220304","1"
"3441_345483","20220305","1"
"3441_345483","20220307","1"
"3441_345483","20220308","1"
"3441_345483","20220309","1"
"3441_345483","20220310","1"
"3441_345483","20220311","1"
"3441_345483","20220312","1"
"3441_345483","20220314","1"
"3441_345483","20220315","1"
"3441_345483","20220316","1"
"3441_345483","20220317","1"
"3441_345483","20220318","1"
"3441_345483","20220319","1"
"3441_345483","20220321","1"
"3441_345483","20220322","1"
"3441_345483","20220323","1"
"3441_345483","20220324","1"
"3441_345483","20220325","1"
"3441_345483","20220326","1"
"3441_345483","20220328","1"
"3441_345483","20220329","1"
"3441_345483","20220330","1"
"3441_345483","20220331","1"
"3441_345484","20220228","1"
"3441_345484","20220301","1"
"3441_345484","20220302","1"
"3441_345484","20220303","1"
"3441_345484","20220304","1"
"3441_345484","20220307","1"
"3441_345484","20220308","1"
"3441_345484","20220309","1"
"3441_345484","20220310","1"
"3441_345484","20220311","1"
"3441_345484","20220314","1"
"3441_345484","20220315","1"
"3441_345484","20220316","1"
"3441_345484","20220317","1"
"3441_345484","20220318","1"
"3441_345484","20220321","1"
"3441_345484","20220322","1"
"3441_345484","20220323","1"
"3441_345484","20220324","1"
"3441_345484","20220325","1"
"3441_345484","20220328","1"
"3441_345484","20220329","1"
"3441_345484","20220330","1"
"3441_345484","20220331","1"
"3441_345485","20220305","1"
"3441_345485","20220312","1"
"3441_345485","20220319","1"
"3441_345485","20220326","1"
"3441_345486","20220228","1"
"3441_345486","20220301","1"
"3441_345486","20220302","1"
"3441_345486","20220303","1"
"3441_345486","20220304","1"
"3441_345486","20220305","1"
"3441_345486","20220307","1"
"3441_345486","20220308","1"
"3441_345486","20220309","1"
"3441_345486","20220310","1"
"3441_345486","20220311","1"
"3441_345486","20220312","1"
"3441_345486","20220314","1"
"3441_345486","20220315","1"
"3441_345486","20220316","1"
"3441_345486","20220317","1"
"3441_345486","20220318","1"
"3441_345486","20220319","1"
"3441_345486","20220321","1"
"3441_345486","20220322","1"
"3441_345486","20220323","1"
"3441_345486","20220324","1"
"3441_345486","20220325","1"
"3441_345486","20220326","1"
"3441_345486","20220328","1"
"3441_345486","20220329","1"
"3441_345486","20220330","1"
"3441_345486","20220331","1"
"3441_345487","20220302","1"
"3441_345487","20220309","1"
"3441_345487","20220316","1"
"3441_345487","20220323","1"
"3441_345487","20220330","1"
"3441_345488","20220228","1"
"3441_345488","20220301","1"
"3441_345488","20220302","1"
"3441_345488","20220303","1"
"3441_345488","20220304","1"
"3441_345488","20220305","1"
"3441_345488","20220307","1"
"3441_345488","20220308","1"
"3441_345488","20220309","1"
"3441_345488","20220310","1"
"3441_345488","20220311","1"
"3441_345488","20220312","1"
"3441_345488","20220314","1"
"3441_345488","20220315","1"
"3441_345488","20220316","1"
"3441_345488","20220317","1"
"3441_345488","20220318","1"
"3441_345488","20220319","1"
"3441_345488","20220321","1"
"3441_345488","20220322","1"
"3441_345488","20220323","1"
"3441_345488","20220324","1"
"3441_345488","20220325","1"
"3441_345488","20220326","1"
"3441_345488","20220328","1"
"3441_345488","20220329","1"
"3441_345488","20220330","1"
"3441_345488","20220331","1"
"3441_345489","20220228","1"
"3441_345489","20220302","1"
"3441_345489","20220303","1"
"3441_345489","20220305","1"
"3441_345489","20220307","1"
"3441_345489","20220309","1"
"3441_345489","20220310","1"
"3441_345489","20220312","1"
"3441_345489","20220314","1"
"3441_345489","20220316","1"
"3441_345489","20220317","1"
"3441_345489","20220319","1"
"3441_345489","20220321","1"
"3441_345489","20220323","1"
"3441_345489","20220324","1"
"3441_345489","20220326","1"
"3441_345489","20220328","1"
"3441_345489","20220330","1"
"3441_345489","20220331","1"
"3441_345490","20220301","1"
"3441_345490","20220304","1"
"3441_345490","20220308","1"
"3441_345490","20220311","1"
"3441_345490","20220315","1"
"3441_345490","20220318","1"
"3441_345490","20220322","1"
"3441_345490","20220325","1"
"3441_345490","20220329","1"
"3441_345491","20220228","1"
"3441_345491","20220301","1"
"3441_345491","20220302","1"
"3441_345491","20220303","1"
"3441_345491","20220304","1"
"3441_345491","20220305","1"
"3441_345491","20220307","1"
"3441_345491","20220308","1"
"3441_345491","20220309","1"
"3441_345491","20220310","1"
"3441_345491","20220311","1"
"3441_345491","20220312","1"
"3441_345491","20220314","1"
"3441_345491","20220315","1"
"3441_345491","20220316","1"
"3441_345491","20220317","1"
"3441_345491","20220318","1"
"3441_345491","20220319","1"
"3441_345491","20220321","1"
"3441_345491","20220322","1"
"3441_345491","20220323","1"
"3441_345491","20220324","1"
"3441_345491","20220325","1"
"3441_345491","20220326","1"
"3441_345491","20220328","1"
"3441_345491","20220329","1"
"3441_345491","20220330","1"
"3441_345491","20220331","1"
"3441_345492","20220228","1"
"3441_345492","20220301","1"
"3441_345492","20220302","1"
"3441_345492","20220303","1"
"3441_345492","20220304","1"
"3441_345492","20220305","1"
"3441_345492","20220307","1"
"3441_345492","20220308","1"
"3441_345492","20220309","1"
"3441_345492","20220310","1"
"3441_345492","20220311","1"
"3441_345492","20220312","1"
"3441_345492","20220314","1"
"3441_345492","20220315","1"
"3441_345492","20220316","1"
"3441_345492","20220317","1"
"3441_345492","20220318","1"
"3441_345492","20220319","1"
"3441_345492","20220321","1"
"3441_345492","20220322","1"
"3441_345492","20220323","1"
"3441_345492","20220324","1"
"3441_345492","20220325","1"
"3441_345492","20220326","1"
"3441_345492","20220328","1"
"3441_345492","20220329","1"
"3441_345492","20220330","1"
"3441_345492","20220331","1"
"3441_345493","20220228","1"
"3441_345493","20220301","1"
"3441_345493","20220302","1"
"3441_345493","20220303","1"
"3441_345493","20220304","1"
"3441_345493","20220307","1"
"3441_345493","20220308","1"
"3441_345493","20220309","1"
"3441_345493","20220310","1"
"3441_345493","20220311","1"
"3441_345493","20220314","1"
"3441_345493","20220315","1"
"3441_345493","20220316","1"
"3441_345493","20220317","1"
"3441_345493","20220318","1"
"3441_345493","20220321","1"
"3441_345493","20220322","1"
"3441_345493","20220323","1"
"3441_345493","20220324","1"
"3441_345493","20220325","1"
"3441_345493","20220328","1"
"3441_345493","20220329","1"
"3441_345493","20220330","1"
"3441_345493","20220331","1"
"3441_345494","20220305","1"
"3441_345494","20220312","1"
"3441_345494","20220319","1"
"3441_345494","20220326","1"
"3441_345495","20220228","1"
"3441_345495","20220301","1"
"3441_345495","20220302","1"
"3441_345495","20220303","1"
"3441_345495","20220304","1"
"3441_345495","20220307","1"
"3441_345495","20220308","1"
"3441_345495","20220309","1"
"3441_345495","20220310","1"
"3441_345495","20220311","1"
"3441_345495","20220314","1"
"3441_345495","20220315","1"
"3441_345495","20220316","1"
"3441_345495","20220317","1"
"3441_345495","20220318","1"
"3441_345495","20220321","1"
"3441_345495","20220322","1"
"3441_345495","20220323","1"
"3441_345495","20220324","1"
"3441_345495","20220325","1"
"3441_345495","20220328","1"
"3441_345495","20220329","1"
"3441_345495","20220330","1"
"3441_345495","20220331","1"
"3441_345496","20220228","1"
"3441_345496","20220301","1"
"3441_345496","20220302","1"
"3441_345496","20220303","1"
"3441_345496","20220304","1"
"3441_345496","20220305","1"
"3441_345496","20220307","1"
"3441_345496","20220308","1"
"3441_345496","20220309","1"
"3441_345496","20220310","1"
"3441_345496","20220311","1"
"3441_345496","20220312","1"
"3441_345496","20220314","1"
"3441_345496","20220315","1"
"3441_345496","20220316","1"
"3441_345496","20220317","1"
"3441_345496","20220318","1"
"3441_345496","20220319","1"
"3441_345496","20220321","1"
"3441_345496","20220322","1"
"3441_345496","20220323","1"
"3441_345496","20220324","1"
"3441_345496","20220325","1"
"3441_345496","20220326","1"
"3441_345496","20220328","1"
"3441_345496","20220329","1"
"3441_345496","20220330","1"
"3441_345496","20220331","1"
"3441_345497","20220228","1"
"3441_345497","20220301","1"
"3441_345497","20220302","1"
"3441_345497","20220303","1"
"3441_345497","20220304","1"
"3441_345497","20220307","1"
"3441_345497","20220308","1"
"3441_345497","20220309","1"
"3441_345497","20220310","1"
"3441_345497","20220311","1"
"3441_345497","20220314","1"
"3441_345497","20220315","1"
